,country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation,Code,HDI
7000,Panama,2015,male,55-74 years,14,228981,6.11,"54,315,722,500",15158,Boomers,PAN,0.781
7001,Panama,2015,male,35-54 years,26,495960,5.24,"54,315,722,500",15158,Generation X,PAN,0.781
7002,Panama,2015,male,15-24 years,16,338328,4.73,"54,315,722,500",15158,Millenials,PAN,0.781
7003,Panama,2015,female,15-24 years,8,328479,2.44,"54,315,722,500",15158,Millenials,PAN,0.781
7004,Panama,2015,female,25-34 years,4,300748,1.33,"54,315,722,500",15158,Millenials,PAN,0.781
7005,Panama,2015,female,55-74 years,3,243511,1.23,"54,315,722,500",15158,Boomers,PAN,0.781
7006,Panama,2015,female,35-54 years,4,496986,0.8,"54,315,722,500",15158,Generation X,PAN,0.781
7007,Panama,2015,male,5-14 years,1,367146,0.27,"54,315,722,500",15158,Generation Z,PAN,0.781
7008,Panama,2015,female,5-14 years,0,352852,0,"54,315,722,500",15158,Generation Z,PAN,0.781
7009,Panama,2015,female,75+ years,0,67619,0,"54,315,722,500",15158,Silent,PAN,0.781
7010,Paraguay,2005,male,75+ years,7,47349,14.78,"8,734,653,809",1704,Silent,PRY,0.649
7011,Paraguay,2005,male,55-74 years,23,236152,9.74,"8,734,653,809",1704,Silent,PRY,0.649
7012,Paraguay,2005,male,15-24 years,54,612683,8.81,"8,734,653,809",1704,Millenials,PRY,0.649
7013,Paraguay,2005,female,15-24 years,44,594065,7.41,"8,734,653,809",1704,Millenials,PRY,0.649
7014,Paraguay,2005,male,35-54 years,40,575210,6.95,"8,734,653,809",1704,Boomers,PRY,0.649
7015,Paraguay,2005,male,25-34 years,24,422818,5.68,"8,734,653,809",1704,Generation X,PRY,0.649
7016,Paraguay,2005,female,25-34 years,13,410317,3.17,"8,734,653,809",1704,Generation X,PRY,0.649
7017,Paraguay,2005,female,35-54 years,14,555555,2.52,"8,734,653,809",1704,Boomers,PRY,0.649
7018,Paraguay,2005,female,5-14 years,10,675887,1.48,"8,734,653,809",1704,Millenials,PRY,0.649
7019,Paraguay,2005,female,55-74 years,3,236025,1.27,"8,734,653,809",1704,Silent,PRY,0.649
7020,Paraguay,2005,male,5-14 years,7,699704,1,"8,734,653,809",1704,Millenials,PRY,0.649
7021,Paraguay,2005,female,75+ years,0,60692,0,"8,734,653,809",1704,Silent,PRY,0.649
7022,Paraguay,2006,male,75+ years,8,49190,16.26,"10,646,157,920",2038,Silent,PRY,0.649
7023,Paraguay,2006,male,15-24 years,62,624318,9.93,"10,646,157,920",2038,Millenials,PRY,0.649
7024,Paraguay,2006,male,35-54 years,49,584438,8.38,"10,646,157,920",2038,Boomers,PRY,0.649
7025,Paraguay,2006,male,25-34 years,36,437359,8.23,"10,646,157,920",2038,Generation X,PRY,0.649
7026,Paraguay,2006,male,55-74 years,18,246222,7.31,"10,646,157,920",2038,Silent,PRY,0.649
7027,Paraguay,2006,female,15-24 years,28,604935,4.63,"10,646,157,920",2038,Millenials,PRY,0.649
7028,Paraguay,2006,female,55-74 years,8,245285,3.26,"10,646,157,920",2038,Silent,PRY,0.649
7029,Paraguay,2006,female,35-54 years,18,565035,3.19,"10,646,157,920",2038,Boomers,PRY,0.649
7030,Paraguay,2006,female,25-34 years,10,423389,2.36,"10,646,157,920",2038,Generation X,PRY,0.649
7031,Paraguay,2006,male,5-14 years,9,702450,1.28,"10,646,157,920",2038,Millenials,PRY,0.649
7032,Paraguay,2006,female,5-14 years,5,678059,0.74,"10,646,157,920",2038,Millenials,PRY,0.649
7033,Paraguay,2006,female,75+ years,0,62780,0,"10,646,157,920",2038,Silent,PRY,0.649
7034,Paraguay,2007,male,75+ years,9,50660,17.77,"13,794,910,634",2599,Silent,PRY,0.655
7035,Paraguay,2007,male,25-34 years,40,452960,8.83,"13,794,910,634",2599,Generation X,PRY,0.655
7036,Paraguay,2007,male,55-74 years,22,256849,8.57,"13,794,910,634",2599,Silent,PRY,0.655
7037,Paraguay,2007,male,15-24 years,44,633346,6.95,"13,794,910,634",2599,Millenials,PRY,0.655
7038,Paraguay,2007,male,35-54 years,39,591517,6.59,"13,794,910,634",2599,Boomers,PRY,0.655
7039,Paraguay,2007,female,15-24 years,33,613122,5.38,"13,794,910,634",2599,Millenials,PRY,0.655
7040,Paraguay,2007,female,25-34 years,14,437509,3.2,"13,794,910,634",2599,Generation X,PRY,0.655
7041,Paraguay,2007,female,55-74 years,5,255119,1.96,"13,794,910,634",2599,Silent,PRY,0.655
7042,Paraguay,2007,female,5-14 years,9,677311,1.33,"13,794,910,634",2599,Generation Z,PRY,0.655
7043,Paraguay,2007,female,35-54 years,7,572154,1.22,"13,794,910,634",2599,Boomers,PRY,0.655
7044,Paraguay,2007,male,5-14 years,5,702214,0.71,"13,794,910,634",2599,Generation Z,PRY,0.655
7045,Paraguay,2007,female,75+ years,0,64408,0,"13,794,910,634",2599,Silent,PRY,0.655
7046,Paraguay,2008,male,75+ years,7,51965,13.47,"18,504,130,753",3438,Silent,PRY,0.664
7047,Paraguay,2008,male,25-34 years,43,469369,9.16,"18,504,130,753",3438,Generation X,PRY,0.664
7048,Paraguay,2008,male,55-74 years,22,267868,8.21,"18,504,130,753",3438,Silent,PRY,0.664
7049,Paraguay,2008,male,15-24 years,50,640673,7.8,"18,504,130,753",3438,Millenials,PRY,0.664
7050,Paraguay,2008,male,35-54 years,36,597502,6.03,"18,504,130,753",3438,Boomers,PRY,0.664
7051,Paraguay,2008,female,15-24 years,27,619561,4.36,"18,504,130,753",3438,Millenials,PRY,0.664
7052,Paraguay,2008,female,55-74 years,7,265380,2.64,"18,504,130,753",3438,Silent,PRY,0.664
7053,Paraguay,2008,female,35-54 years,13,577902,2.25,"18,504,130,753",3438,Boomers,PRY,0.664
7054,Paraguay,2008,female,25-34 years,7,452518,1.55,"18,504,130,753",3438,Generation X,PRY,0.664
7055,Paraguay,2008,female,75+ years,1,65848,1.52,"18,504,130,753",3438,Silent,PRY,0.664
7056,Paraguay,2008,female,5-14 years,7,674138,1.04,"18,504,130,753",3438,Generation Z,PRY,0.664
7057,Paraguay,2008,male,5-14 years,2,699445,0.29,"18,504,130,753",3438,Generation Z,PRY,0.664
7058,Paraguay,2009,male,75+ years,7,53377,13.11,"15,929,902,138",2920,Silent,PRY,0.659
7059,Paraguay,2009,male,55-74 years,32,279099,11.47,"15,929,902,138",2920,Silent,PRY,0.659
7060,Paraguay,2009,male,15-24 years,73,647674,11.27,"15,929,902,138",2920,Millenials,PRY,0.659
7061,Paraguay,2009,male,25-34 years,43,486170,8.84,"15,929,902,138",2920,Generation X,PRY,0.659
7062,Paraguay,2009,male,35-54 years,53,604066,8.77,"15,929,902,138",2920,Boomers,PRY,0.659
7063,Paraguay,2009,female,15-24 years,33,625692,5.27,"15,929,902,138",2920,Millenials,PRY,0.659
7064,Paraguay,2009,female,25-34 years,12,468073,2.56,"15,929,902,138",2920,Generation X,PRY,0.659
7065,Paraguay,2009,female,35-54 years,14,583930,2.4,"15,929,902,138",2920,Boomers,PRY,0.659
7066,Paraguay,2009,female,55-74 years,6,275899,2.17,"15,929,902,138",2920,Silent,PRY,0.659
7067,Paraguay,2009,female,5-14 years,5,669630,0.75,"15,929,902,138",2920,Generation Z,PRY,0.659
7068,Paraguay,2009,male,5-14 years,5,695155,0.72,"15,929,902,138",2920,Generation Z,PRY,0.659
7069,Paraguay,2009,female,75+ years,0,67455,0,"15,929,902,138",2920,Silent,PRY,0.659
7070,Paraguay,2010,male,75+ years,6,55046,10.9,"20,030,528,043",3619,Silent,PRY,0.675
7071,Paraguay,2010,male,15-24 years,54,655068,8.24,"20,030,528,043",3619,Millenials,PRY,0.675
7072,Paraguay,2010,male,25-34 years,36,502955,7.16,"20,030,528,043",3619,Generation X,PRY,0.675
7073,Paraguay,2010,male,55-74 years,20,290394,6.89,"20,030,528,043",3619,Silent,PRY,0.675
7074,Paraguay,2010,male,35-54 years,42,612290,6.86,"20,030,528,043",3619,Generation X,PRY,0.675
7075,Paraguay,2010,female,15-24 years,30,632271,4.74,"20,030,528,043",3619,Millenials,PRY,0.675
7076,Paraguay,2010,female,75+ years,2,69409,2.88,"20,030,528,043",3619,Silent,PRY,0.675
7077,Paraguay,2010,female,35-54 years,13,591324,2.2,"20,030,528,043",3619,Generation X,PRY,0.675
7078,Paraguay,2010,female,55-74 years,6,286507,2.09,"20,030,528,043",3619,Silent,PRY,0.675
7079,Paraguay,2010,female,25-34 years,9,483820,1.86,"20,030,528,043",3619,Generation X,PRY,0.675
7080,Paraguay,2010,female,5-14 years,3,665063,0.45,"20,030,528,043",3619,Generation Z,PRY,0.675
7081,Paraguay,2010,male,5-14 years,2,690556,0.29,"20,030,528,043",3619,Generation Z,PRY,0.675
7082,Paraguay,2011,male,75+ years,9,57390,15.68,"25,099,681,461",4474,Silent,PRY,0.68
7083,Paraguay,2011,male,15-24 years,84,660879,12.71,"25,099,681,461",4474,Millenials,PRY,0.68
7084,Paraguay,2011,male,25-34 years,57,518996,10.98,"25,099,681,461",4474,Millenials,PRY,0.68
7085,Paraguay,2011,male,35-54 years,47,622380,7.55,"25,099,681,461",4474,Generation X,PRY,0.68
7086,Paraguay,2011,male,55-74 years,18,300442,5.99,"25,099,681,461",4474,Boomers,PRY,0.68
7087,Paraguay,2011,female,15-24 years,32,637360,5.02,"25,099,681,461",4474,Millenials,PRY,0.68
7088,Paraguay,2011,female,25-34 years,18,499220,3.61,"25,099,681,461",4474,Millenials,PRY,0.68
7089,Paraguay,2011,female,35-54 years,14,601068,2.33,"25,099,681,461",4474,Generation X,PRY,0.68
7090,Paraguay,2011,female,55-74 years,6,296138,2.03,"25,099,681,461",4474,Boomers,PRY,0.68
7091,Paraguay,2011,male,5-14 years,7,685194,1.02,"25,099,681,461",4474,Generation Z,PRY,0.68
7092,Paraguay,2011,female,5-14 years,6,659621,0.91,"25,099,681,461",4474,Generation Z,PRY,0.68
7093,Paraguay,2011,female,75+ years,0,71811,0,"25,099,681,461",4474,Silent,PRY,0.68
7094,Paraguay,2012,male,75+ years,7,59901,11.69,"24,595,319,574",4319,Silent,PRY,0.68
7095,Paraguay,2012,male,15-24 years,62,667289,9.29,"24,595,319,574",4319,Millenials,PRY,0.68
7096,Paraguay,2012,male,25-34 years,41,535053,7.66,"24,595,319,574",4319,Millenials,PRY,0.68
7097,Paraguay,2012,male,35-54 years,47,634551,7.41,"24,595,319,574",4319,Generation X,PRY,0.68
7098,Paraguay,2012,male,55-74 years,20,310836,6.43,"24,595,319,574",4319,Boomers,PRY,0.68
7099,Paraguay,2012,female,15-24 years,41,643043,6.38,"24,595,319,574",4319,Millenials,PRY,0.68
7100,Paraguay,2012,female,75+ years,3,74473,4.03,"24,595,319,574",4319,Silent,PRY,0.68
7101,Paraguay,2012,female,25-34 years,17,514812,3.3,"24,595,319,574",4319,Millenials,PRY,0.68
7102,Paraguay,2012,female,55-74 years,8,306185,2.61,"24,595,319,574",4319,Boomers,PRY,0.68
7103,Paraguay,2012,female,35-54 years,12,612639,1.96,"24,595,319,574",4319,Generation X,PRY,0.68
7104,Paraguay,2012,male,5-14 years,10,681050,1.47,"24,595,319,574",4319,Generation Z,PRY,0.68
7105,Paraguay,2012,female,5-14 years,7,655451,1.07,"24,595,319,574",4319,Generation Z,PRY,0.68
7106,Paraguay,2013,male,75+ years,11,62499,17.6,"28,965,906,502",5006,Silent,PRY,0.695
7107,Paraguay,2013,male,15-24 years,88,673551,13.07,"28,965,906,502",5006,Millenials,PRY,0.695
7108,Paraguay,2013,male,25-34 years,60,550647,10.9,"28,965,906,502",5006,Millenials,PRY,0.695
7109,Paraguay,2013,male,55-74 years,34,321545,10.57,"28,965,906,502",5006,Boomers,PRY,0.695
7110,Paraguay,2013,male,35-54 years,46,648452,7.09,"28,965,906,502",5006,Generation X,PRY,0.695
7111,Paraguay,2013,female,15-24 years,34,648644,5.24,"28,965,906,502",5006,Millenials,PRY,0.695
7112,Paraguay,2013,female,75+ years,2,77315,2.59,"28,965,906,502",5006,Silent,PRY,0.695
7113,Paraguay,2013,female,35-54 years,14,625749,2.24,"28,965,906,502",5006,Generation X,PRY,0.695
7114,Paraguay,2013,female,5-14 years,14,652740,2.14,"28,965,906,502",5006,Generation Z,PRY,0.695
7115,Paraguay,2013,female,25-34 years,8,530115,1.51,"28,965,906,502",5006,Millenials,PRY,0.695
7116,Paraguay,2013,female,55-74 years,4,316626,1.26,"28,965,906,502",5006,Boomers,PRY,0.695
7117,Paraguay,2013,male,5-14 years,8,678324,1.18,"28,965,906,502",5006,Generation Z,PRY,0.695
7118,Paraguay,2014,male,15-24 years,104,678400,15.33,"30,881,166,852",5254,Millenials,PRY,0.698
7119,Paraguay,2014,male,25-34 years,62,565080,10.97,"30,881,166,852",5254,Millenials,PRY,0.698
7120,Paraguay,2014,male,35-54 years,60,663506,9.04,"30,881,166,852",5254,Generation X,PRY,0.698
7121,Paraguay,2014,male,55-74 years,28,332478,8.42,"30,881,166,852",5254,Boomers,PRY,0.698
7122,Paraguay,2014,male,75+ years,5,65032,7.69,"30,881,166,852",5254,Silent,PRY,0.698
7123,Paraguay,2014,female,15-24 years,40,652997,6.13,"30,881,166,852",5254,Millenials,PRY,0.698
7124,Paraguay,2014,female,35-54 years,27,639933,4.22,"30,881,166,852",5254,Generation X,PRY,0.698
7125,Paraguay,2014,female,25-34 years,20,544363,3.67,"30,881,166,852",5254,Millenials,PRY,0.698
7126,Paraguay,2014,female,55-74 years,11,327364,3.36,"30,881,166,852",5254,Boomers,PRY,0.698
7127,Paraguay,2014,female,5-14 years,12,651376,1.84,"30,881,166,852",5254,Generation Z,PRY,0.698
7128,Paraguay,2014,male,5-14 years,10,676877,1.48,"30,881,166,852",5254,Generation Z,PRY,0.698
7129,Paraguay,2014,female,75+ years,0,80188,0,"30,881,166,852",5254,Silent,PRY,0.698
7130,Philippines,2006,male,75+ years,33,355935,9.27,"122,210,716,310",1599,Silent,PHL,0.651
7131,Philippines,2006,male,25-34 years,369,6698883,5.51,"122,210,716,310",1599,Generation X,PHL,0.651
7132,Philippines,2006,male,55-74 years,162,2986225,5.42,"122,210,716,310",1599,Silent,PHL,0.651
7133,Philippines,2006,male,15-24 years,400,8792762,4.55,"122,210,716,310",1599,Millenials,PHL,0.651
7134,Philippines,2006,male,35-54 years,387,8891788,4.35,"122,210,716,310",1599,Boomers,PHL,0.651
7135,Philippines,2006,female,15-24 years,146,8479381,1.72,"122,210,716,310",1599,Millenials,PHL,0.651
7136,Philippines,2006,female,75+ years,10,581896,1.72,"122,210,716,310",1599,Silent,PHL,0.651
7137,Philippines,2006,female,25-34 years,91,6566402,1.39,"122,210,716,310",1599,Generation X,PHL,0.651
7138,Philippines,2006,female,55-74 years,39,3408683,1.14,"122,210,716,310",1599,Silent,PHL,0.651
7139,Philippines,2006,female,35-54 years,88,8949537,0.98,"122,210,716,310",1599,Boomers,PHL,0.651
7140,Philippines,2006,male,5-14 years,35,10602914,0.33,"122,210,716,310",1599,Millenials,PHL,0.651
7141,Philippines,2006,female,5-14 years,28,10121349,0.28,"122,210,716,310",1599,Millenials,PHL,0.651
7142,Philippines,2007,male,75+ years,19,381376,4.98,"149,359,918,060",1915,Silent,PHL,0.657
7143,Philippines,2007,male,15-24 years,430,8891042,4.84,"149,359,918,060",1915,Millenials,PHL,0.657
7144,Philippines,2007,male,25-34 years,304,6859752,4.43,"149,359,918,060",1915,Generation X,PHL,0.657
7145,Philippines,2007,male,35-54 years,387,9192285,4.21,"149,359,918,060",1915,Boomers,PHL,0.657
7146,Philippines,2007,male,55-74 years,131,3162355,4.14,"149,359,918,060",1915,Silent,PHL,0.657
7147,Philippines,2007,female,15-24 years,158,8579154,1.84,"149,359,918,060",1915,Millenials,PHL,0.657
7148,Philippines,2007,female,25-34 years,89,6698777,1.33,"149,359,918,060",1915,Generation X,PHL,0.657
7149,Philippines,2007,female,55-74 years,43,3600369,1.19,"149,359,918,060",1915,Silent,PHL,0.657
7150,Philippines,2007,female,35-54 years,98,9184426,1.07,"149,359,918,060",1915,Boomers,PHL,0.657
7151,Philippines,2007,female,75+ years,5,616190,0.81,"149,359,918,060",1915,Silent,PHL,0.657
7152,Philippines,2007,male,5-14 years,21,10679730,0.2,"149,359,918,060",1915,Generation Z,PHL,0.657
7153,Philippines,2007,female,5-14 years,13,10163198,0.13,"149,359,918,060",1915,Generation Z,PHL,0.657
7154,Philippines,2008,male,75+ years,29,407854,7.11,"174,195,136,253",2188,Silent,PHL,0.661
7155,Philippines,2008,male,25-34 years,370,7009909,5.28,"174,195,136,253",2188,Generation X,PHL,0.661
7156,Philippines,2008,male,15-24 years,441,9009351,4.89,"174,195,136,253",2188,Millenials,PHL,0.661
7157,Philippines,2008,male,55-74 years,144,3349085,4.3,"174,195,136,253",2188,Silent,PHL,0.661
7158,Philippines,2008,male,35-54 years,403,9511269,4.24,"174,195,136,253",2188,Boomers,PHL,0.661
7159,Philippines,2008,female,15-24 years,171,8697827,1.97,"174,195,136,253",2188,Millenials,PHL,0.661
7160,Philippines,2008,female,75+ years,12,654125,1.83,"174,195,136,253",2188,Silent,PHL,0.661
7161,Philippines,2008,female,25-34 years,81,6825356,1.19,"174,195,136,253",2188,Generation X,PHL,0.661
7162,Philippines,2008,female,35-54 years,92,9432654,0.98,"174,195,136,253",2188,Boomers,PHL,0.661
7163,Philippines,2008,female,55-74 years,31,3795762,0.82,"174,195,136,253",2188,Silent,PHL,0.661
7164,Philippines,2008,male,5-14 years,24,10735591,0.22,"174,195,136,253",2188,Generation Z,PHL,0.661
7165,Philippines,2008,female,5-14 years,22,10167105,0.22,"174,195,136,253",2188,Generation Z,PHL,0.661
7166,Philippines,2009,male,75+ years,30,435025,6.9,"168,334,601,260",2073,Silent,PHL,0.659
7167,Philippines,2009,male,25-34 years,383,7144648,5.36,"168,334,601,260",2073,Generation X,PHL,0.659
7168,Philippines,2009,male,15-24 years,475,9146246,5.19,"168,334,601,260",2073,Millenials,PHL,0.659
7169,Philippines,2009,male,55-74 years,171,3542917,4.83,"168,334,601,260",2073,Silent,PHL,0.659
7170,Philippines,2009,male,35-54 years,468,9849908,4.75,"168,334,601,260",2073,Boomers,PHL,0.659
7171,Philippines,2009,female,15-24 years,232,8838722,2.62,"168,334,601,260",2073,Millenials,PHL,0.659
7172,Philippines,2009,female,25-34 years,101,6948096,1.45,"168,334,601,260",2073,Generation X,PHL,0.659
7173,Philippines,2009,female,55-74 years,56,3992044,1.4,"168,334,601,260",2073,Silent,PHL,0.659
7174,Philippines,2009,female,35-54 years,114,9705410,1.17,"168,334,601,260",2073,Boomers,PHL,0.659
7175,Philippines,2009,female,75+ years,6,696919,0.86,"168,334,601,260",2073,Silent,PHL,0.659
7176,Philippines,2009,male,5-14 years,22,10758565,0.2,"168,334,601,260",2073,Generation Z,PHL,0.659
7177,Philippines,2009,female,5-14 years,16,10135355,0.16,"168,334,601,260",2073,Generation Z,PHL,0.659
7178,Philippines,2010,male,75+ years,42,463487,9.06,"199,590,775,189",2412,Silent,PHL,0.665
7179,Philippines,2010,male,25-34 years,400,7256791,5.51,"199,590,775,189",2412,Generation X,PHL,0.665
7180,Philippines,2010,male,15-24 years,503,9293357,5.41,"199,590,775,189",2412,Millenials,PHL,0.665
7181,Philippines,2010,male,55-74 years,180,3743523,4.81,"199,590,775,189",2412,Silent,PHL,0.665
7182,Philippines,2010,male,35-54 years,469,10200672,4.6,"199,590,775,189",2412,Generation X,PHL,0.665
7183,Philippines,2010,female,15-24 years,218,8994318,2.42,"199,590,775,189",2412,Millenials,PHL,0.665
7184,Philippines,2010,female,25-34 years,101,7063242,1.43,"199,590,775,189",2412,Generation X,PHL,0.665
7185,Philippines,2010,female,75+ years,10,745830,1.34,"199,590,775,189",2412,Silent,PHL,0.665
7186,Philippines,2010,female,35-54 years,107,10000163,1.07,"199,590,775,189",2412,Generation X,PHL,0.665
7187,Philippines,2010,female,55-74 years,34,4190559,0.81,"199,590,775,189",2412,Silent,PHL,0.665
7188,Philippines,2010,male,5-14 years,35,10738646,0.33,"199,590,775,189",2412,Generation Z,PHL,0.665
7189,Philippines,2010,female,5-14 years,17,10070404,0.17,"199,590,775,189",2412,Generation Z,PHL,0.665
7190,Philippines,2011,male,75+ years,64,493450,12.97,"224,143,083,707",2662,Silent,PHL,0.67
7191,Philippines,2011,male,25-34 years,470,7373201,6.37,"224,143,083,707",2662,Millenials,PHL,0.67
7192,Philippines,2011,male,55-74 years,227,3884001,5.84,"224,143,083,707",2662,Boomers,PHL,0.67
7193,Philippines,2011,male,15-24 years,541,9485777,5.7,"224,143,083,707",2662,Millenials,PHL,0.67
7194,Philippines,2011,male,35-54 years,533,10412504,5.12,"224,143,083,707",2662,Generation X,PHL,0.67
7195,Philippines,2011,female,15-24 years,221,9155053,2.41,"224,143,083,707",2662,Millenials,PHL,0.67
7196,Philippines,2011,female,75+ years,14,782366,1.79,"224,143,083,707",2662,Silent,PHL,0.67
7197,Philippines,2011,female,25-34 years,120,7181904,1.67,"224,143,083,707",2662,Millenials,PHL,0.67
7198,Philippines,2011,female,35-54 years,147,10216808,1.44,"224,143,083,707",2662,Generation X,PHL,0.67
7199,Philippines,2011,female,55-74 years,39,4336188,0.9,"224,143,083,707",2662,Boomers,PHL,0.67
7200,Philippines,2011,male,5-14 years,44,10788943,0.41,"224,143,083,707",2662,Generation Z,PHL,0.67
7201,Philippines,2011,female,5-14 years,29,10091572,0.29,"224,143,083,707",2662,Generation Z,PHL,0.67
7202,Poland,2005,male,35-54 years,2348,5417528,43.34,"306,125,173,853",8417,Boomers,POL,0.808
7203,Poland,2005,male,55-74 years,1171,3024737,38.71,"306,125,173,853",8417,Silent,POL,0.808
7204,Poland,2005,male,75+ years,220,680106,32.35,"306,125,173,853",8417,Silent,POL,0.808
7205,Poland,2005,male,25-34 years,743,2937845,25.29,"306,125,173,853",8417,Generation X,POL,0.808
7206,Poland,2005,male,15-24 years,630,3179905,19.81,"306,125,173,853",8417,Millenials,POL,0.808
7207,Poland,2005,female,55-74 years,278,3799523,7.32,"306,125,173,853",8417,Silent,POL,0.808
7208,Poland,2005,female,35-54 years,388,5514733,7.04,"306,125,173,853",8417,Boomers,POL,0.808
7209,Poland,2005,female,75+ years,75,1406954,5.33,"306,125,173,853",8417,Silent,POL,0.808
7210,Poland,2005,female,25-34 years,88,2857672,3.08,"306,125,173,853",8417,Generation X,POL,0.808
7211,Poland,2005,female,15-24 years,71,3056685,2.32,"306,125,173,853",8417,Millenials,POL,0.808
7212,Poland,2005,male,5-14 years,26,2301105,1.13,"306,125,173,853",8417,Millenials,POL,0.808
7213,Poland,2005,female,5-14 years,7,2194572,0.32,"306,125,173,853",8417,Millenials,POL,0.808
7214,Poland,2006,male,35-54 years,2210,5362507,41.21,"344,748,646,558",9485,Boomers,POL,0.814
7215,Poland,2006,male,55-74 years,1155,3107979,37.16,"344,748,646,558",9485,Silent,POL,0.814
7216,Poland,2006,male,75+ years,246,714857,34.41,"344,748,646,558",9485,Silent,POL,0.814
7217,Poland,2006,male,25-34 years,712,2996509,23.76,"344,748,646,558",9485,Generation X,POL,0.814
7218,Poland,2006,male,15-24 years,593,3125615,18.97,"344,748,646,558",9485,Millenials,POL,0.814
7219,Poland,2006,female,75+ years,106,1463753,7.24,"344,748,646,558",9485,Silent,POL,0.814
7220,Poland,2006,female,55-74 years,277,3883201,7.13,"344,748,646,558",9485,Silent,POL,0.814
7221,Poland,2006,female,35-54 years,302,5452440,5.54,"344,748,646,558",9485,Boomers,POL,0.814
7222,Poland,2006,female,25-34 years,82,2917366,2.81,"344,748,646,558",9485,Generation X,POL,0.814
7223,Poland,2006,female,15-24 years,78,3003407,2.6,"344,748,646,558",9485,Millenials,POL,0.814
7224,Poland,2006,male,5-14 years,31,2211541,1.4,"344,748,646,558",9485,Millenials,POL,0.814
7225,Poland,2006,female,5-14 years,13,2109057,0.62,"344,748,646,558",9485,Millenials,POL,0.814
7226,Poland,2007,male,35-54 years,1865,5310215,35.12,"429,063,549,984",11816,Boomers,POL,0.819
7227,Poland,2007,male,55-74 years,1123,3198917,35.11,"429,063,549,984",11816,Silent,POL,0.819
7228,Poland,2007,male,75+ years,237,745405,31.79,"429,063,549,984",11816,Silent,POL,0.819
7229,Poland,2007,male,25-34 years,648,3053025,21.22,"429,063,549,984",11816,Generation X,POL,0.819
7230,Poland,2007,male,15-24 years,580,3053708,18.99,"429,063,549,984",11816,Millenials,POL,0.819
7231,Poland,2007,female,55-74 years,269,3977336,6.76,"429,063,549,984",11816,Silent,POL,0.819
7232,Poland,2007,female,35-54 years,304,5391795,5.64,"429,063,549,984",11816,Boomers,POL,0.819
7233,Poland,2007,female,75+ years,83,1515131,5.48,"429,063,549,984",11816,Silent,POL,0.819
7234,Poland,2007,female,15-24 years,73,2937109,2.49,"429,063,549,984",11816,Millenials,POL,0.819
7235,Poland,2007,female,25-34 years,71,2973164,2.39,"429,063,549,984",11816,Generation X,POL,0.819
7236,Poland,2007,male,5-14 years,19,2127356,0.89,"429,063,549,984",11816,Generation Z,POL,0.819
7237,Poland,2007,female,5-14 years,12,2027682,0.59,"429,063,549,984",11816,Generation Z,POL,0.819
7238,Poland,2008,male,35-54 years,2057,5265522,39.07,"533,815,789,474",14721,Boomers,POL,0.824
7239,Poland,2008,male,55-74 years,1219,3294702,37,"533,815,789,474",14721,Silent,POL,0.824
7240,Poland,2008,male,75+ years,260,769360,33.79,"533,815,789,474",14721,Silent,POL,0.824
7241,Poland,2008,male,25-34 years,735,3115490,23.59,"533,815,789,474",14721,Generation X,POL,0.824
7242,Poland,2008,male,15-24 years,579,2956692,19.58,"533,815,789,474",14721,Millenials,POL,0.824
7243,Poland,2008,female,55-74 years,264,4077603,6.47,"533,815,789,474",14721,Silent,POL,0.824
7244,Poland,2008,female,75+ years,86,1555874,5.53,"533,815,789,474",14721,Silent,POL,0.824
7245,Poland,2008,female,35-54 years,294,5338758,5.51,"533,815,789,474",14721,Boomers,POL,0.824
7246,Poland,2008,female,15-24 years,86,2845069,3.02,"533,815,789,474",14721,Millenials,POL,0.824
7247,Poland,2008,female,25-34 years,74,3034314,2.44,"533,815,789,474",14721,Generation X,POL,0.824
7248,Poland,2008,male,5-14 years,20,2053982,0.97,"533,815,789,474",14721,Generation Z,POL,0.824
7249,Poland,2008,female,5-14 years,8,1955345,0.41,"533,815,789,474",14721,Generation Z,POL,0.824
7250,Poland,2009,male,35-54 years,2343,5232406,44.78,"439,796,160,379",12141,Boomers,POL,0.828
7251,Poland,2009,male,55-74 years,1501,3393358,44.23,"439,796,160,379",12141,Silent,POL,0.828
7252,Poland,2009,male,75+ years,270,788583,34.24,"439,796,160,379",12141,Silent,POL,0.828
7253,Poland,2009,male,25-34 years,784,3173718,24.7,"439,796,160,379",12141,Generation X,POL,0.828
7254,Poland,2009,male,15-24 years,608,2851473,21.32,"439,796,160,379",12141,Millenials,POL,0.828
7255,Poland,2009,female,55-74 years,340,4182592,8.13,"439,796,160,379",12141,Silent,POL,0.828
7256,Poland,2009,female,35-54 years,342,5294575,6.46,"439,796,160,379",12141,Boomers,POL,0.828
7257,Poland,2009,female,75+ years,94,1590245,5.91,"439,796,160,379",12141,Silent,POL,0.828
7258,Poland,2009,female,15-24 years,75,2740576,2.74,"439,796,160,379",12141,Millenials,POL,0.828
7259,Poland,2009,female,25-34 years,82,3090294,2.65,"439,796,160,379",12141,Generation X,POL,0.828
7260,Poland,2009,male,5-14 years,25,1992140,1.25,"439,796,160,379",12141,Generation Z,POL,0.828
7261,Poland,2009,female,5-14 years,13,1893442,0.69,"439,796,160,379",12141,Generation Z,POL,0.828
